Transaction_id,Card_id,Subtotal,Tax,Total,Address_id,Time,Date,IsFraud
000367,99751555650001,0.0,0.0,0.0,2708,10:01:32,2024-06-05,
000368,99751555650001,0.0,0.0,0.0,6027,16:43:28,2024-02-01,
000369,99751555650001,0.0,0.0,0.0,6547,22:34:15,2024-09-28,
000370,99751555650001,0.0,0.0,0.0,3657,11:05:20,2024-04-07,
000371,99751555650002,0.0,0.0,0.0,2664,11:16:52,2024-02-01,
000372,99751555650003,0.0,0.0,0.0,9600,14:23:09,2024-10-15,
000373,99751555650003,0.0,0.0,0.0,4235,22:54:17,2024-06-28,
000374,99751555650003,0.0,0.0,0.0,4398,00:43:08,2024-03-27,
000375,99751555650003,0.0,0.0,0.0,6754,16:07:59,2024-01-07,
000376,99751555650003,0.0,0.0,0.0,2657,15:56:25,2024-08-31,
000377,99751555650003,0.0,0.0,0.0,6015,03:13:32,2024-03-31,
000378,99751555650003,0.0,0.0,0.0,9707,16:35:10,2024-04-01,
000379,99751555650003,0.0,0.0,0.0,1044,18:58:24,2024-02-23,
000380,99751555650003,0.0,0.0,0.0,5042,18:12:55,2024-03-22,
000381,99751555650003,0.0,0.0,0.0,6754,12:47:56,2023-12-27,
000382,99751555650004,0.0,0.0,0.0,5253,10:42:34,2024-01-20,
000383,99751555650004,0.0,0.0,0.0,4398,18:28:39,2024-08-04,
000384,99751555650004,0.0,0.0,0.0,1952,04:05:43,2024-03-05,
000385,99751555650004,0.0,0.0,0.0,3695,01:06:14,2023-11-29,
000386,99751555650005,0.0,0.0,0.0,2708,12:00:04,2024-03-13,
000387,99751555650005,0.0,0.0,0.0,6015,21:04:42,2024-01-01,
000388,99751555650005,0.0,0.0,0.0,7461,06:11:22,2024-07-04,
000389,99751555650005,0.0,0.0,0.0,9600,06:18:57,2023-11-24,
000390,99751555650005,0.0,0.0,0.0,3328,21:55:22,2024-09-20,
000391,99751555650005,0.0,0.0,0.0,7060,17:57:34,2024-05-01,
000392,99751555650006,0.0,0.0,0.0,9707,13:05:39,2024-09-19,
000393,99751555650006,0.0,0.0,0.0,6027,21:18:48,2024-11-12,
000394,99751555650007,0.0,0.0,0.0,2822,09:25:50,2024-09-20,
000395,99751555650007,0.0,0.0,0.0,8342,16:53:52,2023-12-18,
000396,99751555650008,0.0,0.0,0.0,4807,09:52:34,2023-11-28,
000397,99751555650008,0.0,0.0,0.0,4398,17:40:02,2024-10-13,
000398,99751555650008,0.0,0.0,0.0,3803,06:39:30,2024-03-06,
000399,99751555650008,0.0,0.0,0.0,4807,07:40:26,2023-12-22,
000400,99751555650009,0.0,0.0,0.0,2391,06:45:00,2024-11-14,
000401,99751555650009,0.0,0.0,0.0,1024,08:43:58,2024-07-04,
000402,99751555650009,0.0,0.0,0.0,3803,04:13:33,2024-06-29,
000403,99751555650009,0.0,0.0,0.0,4807,08:15:22,2024-02-18,
000404,99751555650009,0.0,0.0,0.0,1051,21:12:43,2024-08-07,
000405,99751555650009,0.0,0.0,0.0,5551,11:04:00,2024-06-15,
000406,99751555650009,0.0,0.0,0.0,6766,07:57:01,2024-06-18,
000407,99751555650009,0.0,0.0,0.0,4615,08:13:54,2024-02-20,
000408,99751555650009,0.0,0.0,0.0,8036,12:14:31,2024-02-22,
000409,99751555650009,0.0,0.0,0.0,5042,03:17:58,2024-02-01,
000410,99740489040001,0.0,0.0,0.0,9513,23:00:16,2024-07-20,
000411,99740489040001,0.0,0.0,0.0,5366,10:07:29,2024-05-17,
000412,99740489040001,0.0,0.0,0.0,2456,21:39:57,2023-11-28,
000413,99740489040001,0.0,0.0,0.0,8735,12:59:09,2023-12-18,
000414,99740489040001,0.0,0.0,0.0,5621,00:43:30,2023-12-03,
000415,99740489040001,0.0,0.0,0.0,9583,19:53:10,2024-07-31,
000416,99740489040001,0.0,0.0,0.0,7691,15:04:14,2024-05-08,
000417,99740489040001,0.0,0.0,0.0,2664,02:40:50,2023-12-17,
000418,99740489040001,0.0,0.0,0.0,1110,00:05:04,2024-06-23,
000419,99740489040001,0.0,0.0,0.0,6155,07:01:38,2024-10-14,
000420,99740489040002,0.0,0.0,0.0,9275,02:40:44,2024-02-11,
000421,99740489040002,0.0,0.0,0.0,4980,03:17:32,2024-07-24,
000422,99740489040002,0.0,0.0,0.0,2891,10:27:44,2024-11-01,
000423,99740489040002,0.0,0.0,0.0,1952,02:53:16,2023-12-23,
000424,99740489040002,0.0,0.0,0.0,8533,20:20:03,2024-03-14,
000425,99740489040002,0.0,0.0,0.0,1542,15:41:43,2024-02-25,
000426,99740489040002,0.0,0.0,0.0,5366,08:41:48,2024-10-31,
000427,99740489040002,0.0,0.0,0.0,9526,10:10:49,2024-03-21,
000428,99740489040002,0.0,0.0,0.0,9401,20:49:44,2023-12-31,
000429,99740489040002,0.0,0.0,0.0,4409,07:47:31,2023-12-05,
000430,99740489040003,0.0,0.0,0.0,9763,13:46:44,2024-01-26,
000431,99740489040003,0.0,0.0,0.0,9526,19:06:02,2023-12-15,
000432,99740489040003,0.0,0.0,0.0,5042,08:54:33,2024-03-04,
000433,99740489040003,0.0,0.0,0.0,7060,10:26:03,2024-06-12,
000434,99740489040004,0.0,0.0,0.0,2456,11:20:32,2024-07-24,
000435,99740489040005,0.0,0.0,0.0,3392,12:39:38,2024-05-04,
000436,99740489040005,0.0,0.0,0.0,4980,02:20:02,2024-11-02,
000437,99740489040005,0.0,0.0,0.0,2664,11:06:48,2024-09-25,
000438,99740489040005,0.0,0.0,0.0,1929,09:36:52,2024-07-14,
000439,99740489040005,0.0,0.0,0.0,5316,09:52:46,2024-01-07,
000440,99740489040005,0.0,0.0,0.0,4980,11:13:42,2024-07-02,
000441,99740489040005,0.0,0.0,0.0,2493,01:28:47,2024-08-29,
000442,99740489040005,0.0,0.0,0.0,3328,07:52:18,2024-07-04,
000443,99740489040006,0.0,0.0,0.0,9410,02:38:34,2024-08-19,
000444,99740489040006,0.0,0.0,0.0,3824,17:52:31,2024-07-23,
000445,99740489040006,0.0,0.0,0.0,3328,10:29:31,2024-10-31,
000446,99740489040006,0.0,0.0,0.0,5316,03:14:25,2024-05-29,
000447,99740489040006,0.0,0.0,0.0,9763,17:17:27,2024-06-09,
000448,99740489040006,0.0,0.0,0.0,1576,03:01:41,2023-11-29,
000449,99740489040006,0.0,0.0,0.0,2708,23:34:31,2024-05-11,
000450,99740489040006,0.0,0.0,0.0,6840,12:59:22,2024-04-20,
000451,99782224770001,0.0,0.0,0.0,2456,06:41:40,2024-03-17,
000452,99782224770001,0.0,0.0,0.0,1576,01:43:27,2024-07-15,
000453,99782224770001,0.0,0.0,0.0,2219,10:59:26,2024-07-18,
000454,99782224770001,0.0,0.0,0.0,6754,18:10:50,2024-03-25,
000455,99782224770001,0.0,0.0,0.0,8735,09:58:15,2023-12-08,
000456,99782224770002,0.0,0.0,0.0,2891,14:48:20,2024-08-13,
000457,99782224770003,0.0,0.0,0.0,1328,18:33:36,2024-10-26,
000458,99782224770003,0.0,0.0,0.0,2099,17:29:34,2024-07-06,
000459,99782224770003,0.0,0.0,0.0,2099,12:10:03,2024-08-28,
000460,99782224770003,0.0,0.0,0.0,2664,16:55:55,2024-06-09,
000461,99782224770003,0.0,0.0,0.0,9707,10:37:24,2024-03-28,
000462,99782224770003,0.0,0.0,0.0,1777,14:49:15,2024-01-16,
000463,99782224770003,0.0,0.0,0.0,1576,19:23:47,2023-12-01,
000464,99782224770003,0.0,0.0,0.0,7691,02:01:46,2024-02-16,
000465,99782224770003,0.0,0.0,0.0,9401,22:12:28,2024-03-22,
000466,99782224770004,0.0,0.0,0.0,2822,13:48:09,2023-12-08,
000467,99782224770004,0.0,0.0,0.0,4893,03:59:30,2024-07-18,
000468,99782224770004,0.0,0.0,0.0,3290,19:40:53,2024-06-11,
000469,99782224770005,0.0,0.0,0.0,7461,22:16:17,2024-08-17,
000470,99782224770005,0.0,0.0,0.0,9689,11:48:26,2024-02-24,
000471,99782224770005,0.0,0.0,0.0,5621,11:21:01,2024-06-25,
000472,99782224770005,0.0,0.0,0.0,8533,00:02:37,2024-02-18,
000473,99782224770005,0.0,0.0,0.0,5577,05:46:41,2023-12-31,
000474,99782224770005,0.0,0.0,0.0,9401,17:55:58,2024-05-09,
000475,99782224770005,0.0,0.0,0.0,9583,17:24:12,2024-02-15,
000476,99782224770005,0.0,0.0,0.0,4256,03:37:32,2023-12-20,
000477,99782224770006,0.0,0.0,0.0,6613,12:46:27,2024-05-17,
000478,99782224770006,0.0,0.0,0.0,1926,06:39:25,2024-07-12,
000479,99782224770006,0.0,0.0,0.0,8045,01:58:15,2024-05-01,
000480,99782224770006,0.0,0.0,0.0,2803,14:51:28,2024-06-22,
000481,99782224770007,0.0,0.0,0.0,3392,01:36:07,2024-04-03,
000482,99782224770007,0.0,0.0,0.0,9600,17:02:21,2023-12-12,
000483,99782224770007,0.0,0.0,0.0,5621,16:13:15,2024-07-12,
000484,99782224770007,0.0,0.0,0.0,5577,10:56:22,2023-11-23,
000485,99782224770008,0.0,0.0,0.0,1689,09:11:15,2023-12-13,
000486,99782224770008,0.0,0.0,0.0,9763,12:15:18,2024-03-11,
000487,99782224770008,0.0,0.0,0.0,4980,09:31:42,2024-08-09,
000488,99782224770008,0.0,0.0,0.0,5042,01:11:06,2024-03-23,
000489,99782224770008,0.0,0.0,0.0,2891,02:57:21,2024-01-11,
000490,99782224770008,0.0,0.0,0.0,1296,10:41:34,2024-05-21,
000491,99782224770008,0.0,0.0,0.0,2822,17:35:33,2024-03-30,
000492,99782224770008,0.0,0.0,0.0,8735,00:52:09,2024-08-24,
000493,99782224770008,0.0,0.0,0.0,7700,12:53:52,2024-11-11,
000494,99782224770008,0.0,0.0,0.0,7461,16:27:48,2023-11-20,
000495,99782224770009,0.0,0.0,0.0,1328,15:25:24,2024-05-28,
000496,99782224770009,0.0,0.0,0.0,1044,03:18:18,2024-11-13,
000497,99782224770009,0.0,0.0,0.0,8570,08:20:48,2024-04-07,
000498,99782224770009,0.0,0.0,0.0,3695,16:02:37,2024-05-11,
000499,99782224770009,0.0,0.0,0.0,684,10:24:48,2024-08-08,
000500,99782224770009,0.0,0.0,0.0,1110,14:14:51,2024-09-27,
000501,99782224770009,0.0,0.0,0.0,8045,15:45:18,2024-04-13,
000502,99782224770009,0.0,0.0,0.0,2456,13:49:28,2024-09-18,
000503,99740792760001,0.0,0.0,0.0,4256,01:14:52,2024-05-17,
000504,99740792760001,0.0,0.0,0.0,8533,22:01:11,2024-08-07,
000505,99740792760001,0.0,0.0,0.0,9707,14:47:48,2024-08-26,
000506,99740792760001,0.0,0.0,0.0,2657,12:58:08,2024-09-15,
000507,99740792760001,0.0,0.0,0.0,2099,19:54:09,2024-05-03,
000508,99740792760001,0.0,0.0,0.0,5042,16:11:06,2024-01-18,
000509,99740792760001,0.0,0.0,0.0,3657,01:56:28,2023-12-06,
000510,99740792760001,0.0,0.0,0.0,1110,11:46:00,2024-02-24,
000511,99740792760002,0.0,0.0,0.0,4387,04:00:28,2024-09-15,
000512,99740792760002,0.0,0.0,0.0,5551,01:44:14,2024-08-14,
000513,99740792760002,0.0,0.0,0.0,3290,01:22:26,2024-04-10,
000514,99740792760002,0.0,0.0,0.0,9475,06:24:55,2023-12-12,
000515,99740792760002,0.0,0.0,0.0,9707,17:27:05,2024-04-04,
000516,99740792760003,0.0,0.0,0.0,4980,13:27:10,2024-02-09,
000517,99740792760003,0.0,0.0,0.0,5366,01:21:51,2024-11-18,
000518,99740792760003,0.0,0.0,0.0,1688,15:17:45,2024-09-07,
000519,99740792760004,0.0,0.0,0.0,7700,20:29:16,2024-07-07,
000520,99740792760004,0.0,0.0,0.0,1777,23:06:35,2024-08-18,
000521,99740792760004,0.0,0.0,0.0,3803,00:57:27,2024-02-15,
000522,99740792760004,0.0,0.0,0.0,1688,01:27:20,2024-09-18,
000523,99740792760004,0.0,0.0,0.0,3692,22:31:28,2024-06-29,
000524,99740792760004,0.0,0.0,0.0,870,05:35:36,2023-12-18,
000525,99740792760004,0.0,0.0,0.0,1688,21:08:37,2023-11-30,
000526,99740792760005,0.0,0.0,0.0,1576,00:05:01,2024-09-18,
000527,99740792760005,0.0,0.0,0.0,7060,05:48:04,2024-03-22,
000528,99740792760005,0.0,0.0,0.0,8342,21:17:25,2024-07-14,
000529,99740792760005,0.0,0.0,0.0,5253,17:04:51,2024-04-23,
000530,99740792760005,0.0,0.0,0.0,4439,05:12:07,2023-12-28,
000531,99740792760005,0.0,0.0,0.0,6064,10:33:03,2024-05-23,
000532,99740792760005,0.0,0.0,0.0,1576,11:00:12,2024-08-15,
000533,99740792760005,0.0,0.0,0.0,2664,01:22:37,2024-06-08,
000534,99740792760005,0.0,0.0,0.0,4980,18:48:35,2024-01-05,
000535,99740792760006,0.0,0.0,0.0,9763,09:44:39,2024-08-26,
000536,99740792760006,0.0,0.0,0.0,1044,01:59:04,2024-04-09,
000537,99740792760006,0.0,0.0,0.0,3328,04:49:45,2024-03-23,
000538,99740792760006,0.0,0.0,0.0,2822,09:54:22,2023-11-29,
000539,99740792760006,0.0,0.0,0.0,2708,05:53:45,2024-05-08,
000540,99740792760006,0.0,0.0,0.0,4387,01:58:52,2024-09-22,
000541,99740792760006,0.0,0.0,0.0,2891,17:48:57,2024-06-06,
000542,99740792760006,0.0,0.0,0.0,9526,06:02:39,2024-03-06,
000543,99740792760006,0.0,0.0,0.0,2891,12:22:21,2024-04-14,
000544,99740792760006,0.0,0.0,0.0,664,18:06:29,2023-11-28,
000545,99740792760007,0.0,0.0,0.0,7060,03:30:21,2024-09-08,
000546,99740792760007,0.0,0.0,0.0,5577,21:23:39,2023-12-11,
000547,99740792760007,0.0,0.0,0.0,1952,23:04:55,2024-05-09,
000548,99740792760007,0.0,0.0,0.0,5621,13:26:41,2023-11-22,
000549,99740792760007,0.0,0.0,0.0,664,11:03:46,2024-05-06,
000550,99740792760007,0.0,0.0,0.0,1296,20:57:54,2024-05-17,
000551,99740792760007,0.0,0.0,0.0,104,22:01:06,2024-07-15,
000552,99740792760007,0.0,0.0,0.0,1328,03:02:47,2024-07-11,
000553,99740792760007,0.0,0.0,0.0,5060,01:59:32,2024-06-18,
000554,99740792760008,0.0,0.0,0.0,4256,04:19:30,2024-03-31,
000555,99740792760008,0.0,0.0,0.0,3551,23:32:31,2024-02-08,
000556,99740792760008,0.0,0.0,0.0,3657,21:04:47,2024-01-06,
000557,99740792760008,0.0,0.0,0.0,1051,17:08:33,2024-10-06,
000558,99740792760008,0.0,0.0,0.0,4980,20:50:05,2024-01-28,
000559,99740792760008,0.0,0.0,0.0,5060,23:34:05,2024-06-27,
000560,99740792760008,0.0,0.0,0.0,6064,23:40:51,2024-04-07,
000561,99740792760008,0.0,0.0,0.0,3145,10:24:43,2024-04-15,
000562,99740792760008,0.0,0.0,0.0,3692,14:13:24,2023-12-05,
000563,99740792760008,0.0,0.0,0.0,3657,03:56:13,2024-08-12,
